,price,brand,model,year,title_status,mileage,color,state,country
1543,19500,ford,edge,2016,clean vehicle,56995.0,black,oregon, usa
1544,29500,ford,f-150,2019,clean vehicle,16625.0,gray,pennsylvania, usa
1545,24500,ford,f-150,2019,clean vehicle,27689.0,gray,california, usa
1546,11000,ford,door,2016,clean vehicle,39851.0,black,oregon, usa
1547,22400,ford,f-150,2019,clean vehicle,31727.0,black,pennsylvania, usa
1548,15700,ford,escape,2019,clean vehicle,31586.0,gray,california, usa
1549,11000,ford,door,2015,clean vehicle,33717.0,black,oregon, usa
1550,28000,ford,f-150,2019,clean vehicle,18418.0,black,pennsylvania, usa
1551,13500,ford,fusion,2019,clean vehicle,39013.0,black,california, usa
1552,7300,ford,f-150,2013,clean vehicle,125451.0,white,oregon, usa
1553,25100,ford,f-150,2019,clean vehicle,21346.0,black,pennsylvania, usa
1554,24100,ford,transit,2019,clean vehicle,21150.0,white,california, usa
1555,6500,ford,f-150,2014,clean vehicle,103862.0,white,oregon, usa
1556,10500,ford,f-150,2019,clean vehicle,22001.0,red,pennsylvania, usa
1557,16900,ford,fusion,2019,clean vehicle,31261.0,gray,california, usa
1558,6000,ford,door,2013,clean vehicle,140870.0,white,oregon, usa
1559,28500,ford,f-150,2019,clean vehicle,14358.0,white,pennsylvania, usa
1560,16200,ford,fusion,2019,clean vehicle,41672.0,silver,california, usa
1561,6500,ford,f-150,2013,clean vehicle,95655.0,white,oregon, usa
1562,24500,ford,flex,2019,clean vehicle,19493.0,gray,pennsylvania, usa
1563,16500,ford,fusion,2019,clean vehicle,36956.0,black,california, usa
1564,56500,ford,door,2017,clean vehicle,23223.0,gold,texas, usa
1565,10400,ford,fusion,2019,clean vehicle,13085.0,gray,pennsylvania, usa
1566,22800,ford,explorer,2018,clean vehicle,36124.0,silver,oklahoma, usa
1567,26500,ford,flex,2019,clean vehicle,19147.0,white,pennsylvania, usa
1568,23800,ford,flex,2019,clean vehicle,24993.0,red,pennsylvania, usa
1569,24700,ford,f-150,2018,clean vehicle,41127.0,white,oklahoma, usa
1570,12400,ford,fusion,2019,clean vehicle,32365.0,black,pennsylvania, usa
1571,16600,ford,fusion,2019,clean vehicle,27774.0,white,pennsylvania, usa
1572,11200,ford,door,2015,clean vehicle,105027.0,blue,oklahoma, usa
1573,15900,ford,fusion,2019,clean vehicle,27806.0,silver,pennsylvania, usa
1574,7700,ford,door,2015,clean vehicle,54198.0,blue,oklahoma, usa
1575,15100,ford,fusion,2019,clean vehicle,30181.0,white,pennsylvania, usa
1576,7200,ford,door,2013,clean vehicle,82670.0,black,oklahoma, usa
1577,15600,ford,fusion,2019,clean vehicle,36305.0,gold,pennsylvania, usa
1578,39700,ford,srw,2019,clean vehicle,10475.0,white,oklahoma, usa
1579,16000,ford,fusion,2019,clean vehicle,34734.0,gray,pennsylvania, usa
1580,7500,ford,door,2012,clean vehicle,186713.0,black,oklahoma, usa
1581,15500,ford,srw,2017,clean vehicle,132150.0,white,oregon, usa
1582,19000,ford,taurus,2019,clean vehicle,12928.0,gray,pennsylvania, usa
1583,5500,ford,door,2015,clean vehicle,116539.0,silver,oklahoma, usa
1584,38700,ford,drw,2018,clean vehicle,59549.0,white,oklahoma, usa
1585,21000,ford,taurus,2019,clean vehicle,12174.0,red,pennsylvania, usa
1586,28500,ford,door,2016,clean vehicle,96129.0,white,oklahoma, usa
1587,37200,ford,drw,2018,clean vehicle,89809.0,white,oklahoma, usa
1588,18500,ford,taurus,2019,clean vehicle,18202.0,white,pennsylvania, usa
1589,15000,ford,door,2015,clean vehicle,128505.0,white,oklahoma, usa
1590,37700,ford,drw,2017,clean vehicle,43527.0,white,oklahoma, usa
1591,22200,ford,transit,2019,clean vehicle,15792.0,white,pennsylvania, usa
1592,39950,ford,f-150,2019,clean vehicle,9278.0,white,georgia, usa
1593,37600,ford,drw,2017,clean vehicle,41925.0,white,oklahoma, usa
1594,18500,ford,taurus,2019,clean vehicle,16924.0,white,pennsylvania, usa
1595,10000,ford,door,2013,clean vehicle,119869.0,silver,florida, usa
1596,20500,ford,taurus,2019,clean vehicle,17260.0,silver,pennsylvania, usa
1597,5700,ford,door,2013,clean vehicle,89490.0,white,florida, usa
1598,21000,ford,transit,2019,clean vehicle,40772.0,white,pennsylvania, usa
1599,22500,ford,transit,2019,clean vehicle,25623.0,white,pennsylvania, usa
1600,29000,ford,f-150,2019,clean vehicle,11669.0,white,colorado, usa
1601,13200,ford,door,2013,clean vehicle,138524.0,black,florida, usa
1602,25500,ford,transit,2019,clean vehicle,13644.0,white,pennsylvania, usa
1603,25700,ford,door,2016,clean vehicle,147935.0,white,texas, usa
1604,18900,ford,doors,2015,clean vehicle,44456.0,charcoal,new york, usa
1605,31500,ford,wagon,2019,clean vehicle,20357.0,black,pennsylvania, usa
1606,45500,ford,door,2017,clean vehicle,66366.0,black,florida, usa
1607,11000,ford,door,2017,clean vehicle,43532.0,gray,pennsylvania, usa
1608,18288,ford,doors,2015,clean vehicle,45218.0,gray,new york, usa
1609,20000,ford,door,2017,clean vehicle,85688.0,white,florida, usa
1610,36600,ford,door,2016,clean vehicle,58902.0,white,pennsylvania, usa
1611,18299,ford,doors,2015,clean vehicle,59869.0,silver,pennsylvania, usa
1612,10000,ford,escape,2017,clean vehicle,35021.0,silver,colorado, usa
1613,4100,ford,door,2012,clean vehicle,100264.0,silver,pennsylvania, usa
1614,30995,ford,door,2015,clean vehicle,157057.0,off-white,texas, usa
1615,1750,ford,door,2012,salvage insurance,181316.0,black,minnesota, usa
1616,31500,ford,wagon,2019,clean vehicle,23222.0,black,pennsylvania, usa
1617,13500,ford,door,2016,clean vehicle,87686.0,white,colorado, usa
1618,7500,ford,door,2014,clean vehicle,162918.0,blue,texas, usa
1619,650,ford,door,2017,salvage insurance,0.0,black,california, usa
1620,22800,ford,wagon,2019,clean vehicle,32526.0,white,pennsylvania, usa
1621,11300,ford,door,2016,clean vehicle,69402.0,white,colorado, usa
1622,32700,ford,door,2014,clean vehicle,76336.0,white,texas, usa
1623,1350,ford,door,2012,salvage insurance,163334.0,white,virginia, usa
1624,21900,ford,wagon,2019,clean vehicle,47628.0,white,pennsylvania, usa
1625,11700,ford,door,2014,clean vehicle,135283.0,orange,texas, usa
1626,6500,ford,door,2014,salvage insurance,147903.0,white,georgia, usa
1627,9800,ford,door,2014,clean vehicle,74181.0,black,colorado, usa
1628,11000,ford,door,2014,clean vehicle,77386.0,white,texas, usa
1629,1150,ford,door,2014,salvage insurance,123349.0,red,georgia, usa
1630,13000,ford,cutaway,2013,clean vehicle,136661.0,white,colorado, usa
1631,5500,ford,door,2013,clean vehicle,109600.0,silver,texas, usa
1632,6000,ford,door,2014,salvage insurance,125369.0,black,massachusetts, usa
1633,11200,ford,door,2013,clean vehicle,122861.0,blue,texas, usa
1634,5000,ford,door,2016,salvage insurance,110826.0,gray,massachusetts, usa
1635,23400,ford,f-150,2019,clean vehicle,12198.0,white,missouri, usa
1636,13500,ford,door,2019,salvage insurance,45512.0,red,massachusetts, usa
1637,22900,ford,f-150,2019,clean vehicle,15656.0,white,missouri, usa
1638,20000,ford,fusion,2020,clean vehicle,23984.0,silver,virginia, usa
1639,22900,ford,f-150,2019,clean vehicle,15821.0,white,missouri, usa
1640,27000,ford,mustang,2020,clean vehicle,12748.0,red,virginia, usa
1641,54500,ford,expedition,2019,clean vehicle,9865.0,blue,oklahoma, usa
1642,20600,ford,fusion,2020,clean vehicle,17858.0,black,virginia, usa
1643,23500,ford,f-150,2019,clean vehicle,6711.0,white,missouri, usa
1644,53000,ford,expedition,2019,clean vehicle,14939.0,blue,oklahoma, usa
1645,23600,ford,transit,2019,clean vehicle,15820.0,white,missouri, usa
1646,33500,ford,wagon,2019,clean vehicle,6140.0,silver,oklahoma, usa
1647,24400,ford,edge,2019,clean vehicle,25552.0,gray,virginia, usa
1648,13000,ford,focus,2016,clean vehicle,54984.0,black,west virginia, usa
1649,48400,ford,max,2019,clean vehicle,24783.0,black,virginia, usa
1650,26500,ford,door,2014,clean vehicle,148442.0,silver,west virginia, usa
1651,46200,ford,max,2019,clean vehicle,34191.0,white,virginia, usa
1652,9300,ford,door,2013,clean vehicle,82072.0,silver,west virginia, usa
1653,13500,ford,door,2012,clean vehicle,104559.0,white,west virginia, usa
1654,27600,ford,edge,2019,clean vehicle,13265.0,silver,virginia, usa
1655,7400,ford,door,2013,clean vehicle,133314.0,red,west virginia, usa
1656,26500,ford,edge,2019,clean vehicle,22458.0,gray,virginia, usa
1657,26000,ford,door,2013,clean vehicle,70106.0,white,west virginia, usa
1658,24500,ford,edge,2019,clean vehicle,23712.0,black,virginia, usa
1659,2100,ford,door,2012,clean vehicle,101848.0,red,west virginia, usa
1660,16700,ford,ecosport,2019,clean vehicle,14994.0,black,virginia, usa
1661,17500,ford,edge,2015,clean vehicle,59726.0,gray,missouri, usa
1662,17000,ford,escape,2019,clean vehicle,16448.0,gray,virginia, usa
1663,22500,ford,door,2015,clean vehicle,28801.0,black,oklahoma, usa
1664,34500,ford,f-150,2019,clean vehicle,28938.0,gray,michigan, usa
1665,16600,ford,ecosport,2019,clean vehicle,19022.0,black,virginia, usa
1666,7500,ford,door,2014,clean vehicle,93832.0,silver,missouri, usa
1667,34500,ford,f-150,2019,clean vehicle,25046.0,white,michigan, usa
1668,25000,ford,edge,2019,clean vehicle,22318.0,black,virginia, usa
1669,36000,ford,f-150,2019,clean vehicle,17301.0,gray,michigan, usa
1670,23700,ford,edge,2019,clean vehicle,27413.0,gray,virginia, usa
1671,28600,ford,explorer,2019,clean vehicle,39733.0,silver,michigan, usa
1672,23500,ford,door,2013,clean vehicle,74195.0,brown,oklahoma, usa
1673,25300,ford,explorer,2019,clean vehicle,44383.0,silver,michigan, usa
1674,24900,ford,flex,2019,clean vehicle,19151.0,white,virginia, usa
1675,20300,ford,f-750,2012,clean vehicle,188394.0,white,missouri, usa
1676,23400,ford,fusion,2020,clean vehicle,2452.0,gray,michigan, usa
1677,14600,ford,fusion,2019,clean vehicle,36252.0,silver,virginia, usa
1678,25500,ford,f-150,2019,clean vehicle,27136.0,silver,virginia, usa
1679,14700,ford,fusion,2019,clean vehicle,35951.0,white,virginia, usa
1680,33700,ford,f-150,2019,clean vehicle,35221.0,white,virginia, usa
1681,33400,ford,f-150,2019,clean vehicle,33808.0,gray,virginia, usa
1682,34000,ford,f-150,2019,clean vehicle,32022.0,black,michigan, usa
1683,17500,ford,fusion,2019,clean vehicle,34173.0,white,virginia, usa
1684,14100,ford,fusion,2019,clean vehicle,24272.0,white,michigan, usa
1685,30000,ford,f-150,2019,clean vehicle,19055.0,black,virginia, usa
1686,16500,ford,fusion,2019,clean vehicle,34822.0,red,michigan, usa
1687,30600,ford,f-150,2019,clean vehicle,15422.0,gray,virginia, usa
1688,12800,ford,ecosport,2019,clean vehicle,24765.0,silver,nevada, usa
1689,26000,ford,wagon,2019,clean vehicle,23019.0,white,virginia, usa
1690,46000,ford,max,2019,clean vehicle,38243.0,black,texas, usa
1691,28500,ford,ranger,2019,clean vehicle,16509.0,white,virginia, usa
1692,24300,ford,edge,2019,clean vehicle,18762.0,silver,nevada, usa
1693,29000,ford,explorer,2019,clean vehicle,28854.0,no_color,texas, usa
1694,15300,ford,escape,2019,clean vehicle,17392.0,black,nevada, usa
1695,27900,ford,mustang,2019,clean vehicle,13558.0,white,new mexico, usa
1696,24700,ford,edge,2019,clean vehicle,27082.0,black,nevada, usa
1697,14400,ford,escape,2019,clean vehicle,17510.0,black,texas, usa
1698,15000,ford,ecosport,2019,clean vehicle,24662.0,white,nevada, usa
1699,17200,ford,door,2014,clean vehicle,96076.0,black,florida, usa
1700,12800,ford,ecosport,2019,clean vehicle,22858.0,white,nevada, usa
1701,46900,ford,explorer,2020,clean vehicle,740.0,gray,virginia, usa
1702,2800,ford,door,2013,clean vehicle,110748.0,gray,florida, usa
1703,16200,ford,escape,2019,clean vehicle,25090.0,black,nevada, usa
1704,25200,ford,escape,2020,clean vehicle,7.0,black,virginia, usa
1705,34800,ford,max,2019,clean vehicle,34277.0,silver,nevada, usa
1706,52000,ford,srw,2019,clean vehicle,34527.0,white,texas, usa
1707,26000,ford,door,2017,clean vehicle,99923.0,white,texas, usa
1708,40600,ford,expedition,2019,clean vehicle,39170.0,white,nevada, usa
1709,55000,ford,srw,2019,clean vehicle,16569.0,no_color,texas, usa
1710,5000,ford,door,2015,clean vehicle,80612.0,black,texas, usa
1711,36400,ford,max,2019,clean vehicle,36616.0,black,nevada, usa
1712,7500,ford,door,2015,clean vehicle,92165.0,white,texas, usa
1713,14700,ford,escape,2019,clean vehicle,44778.0,silver,nevada, usa
1714,43900,ford,explorer,2020,clean vehicle,2089.0,no_color,south carolina, usa
1715,6400,ford,door,2013,clean vehicle,91652.0,red,texas, usa
1716,41100,ford,expedition,2019,clean vehicle,35801.0,silver,nevada, usa
1717,23000,ford,door,2013,clean vehicle,88781.0,white,texas, usa
1718,13900,ford,escape,2019,clean vehicle,36978.0,blue,nevada, usa
1719,19000,ford,door,2012,clean vehicle,189776.0,white,texas, usa
1720,34800,ford,max,2019,clean vehicle,35233.0,white,nevada, usa
1721,22000,ford,door,2012,clean vehicle,151641.0,white,texas, usa
1722,16300,ford,escape,2019,clean vehicle,37044.0,white,nevada, usa
1723,18800,ford,escape,2019,clean vehicle,15835.0,green,virginia, usa
1724,13000,ford,cab,2012,clean vehicle,201187.0,white,texas, usa
1725,40900,ford,max,2019,clean vehicle,41928.0,black,nevada, usa
1726,47000,ford,expedition,2019,clean vehicle,37059.0,gray,virginia, usa
1727,12800,ford,door,2017,clean vehicle,33763.0,red,wisconsin, usa
1728,25500,ford,explorer,2019,clean vehicle,29850.0,gray,nevada, usa
1729,17800,ford,escape,2019,clean vehicle,26675.0,black,virginia, usa
1730,25700,ford,f-150,2019,clean vehicle,17828.0,black,nevada, usa
1731,17200,ford,escape,2019,clean vehicle,29632.0,white,virginia, usa
1732,35000,ford,srw,2019,clean vehicle,11544.0,white,new jersey, usa
1733,28800,ford,f-150,2019,clean vehicle,21976.0,white,nevada, usa
1734,39200,ford,max,2019,clean vehicle,43617.0,black,tennessee, usa
1735,13600,ford,escape,2019,clean vehicle,49254.0,gray,pennsylvania, usa
1736,24200,ford,f-150,2019,clean vehicle,51589.0,black,nevada, usa
1737,46900,ford,max,2019,clean vehicle,41399.0,gray,virginia, usa
1738,26500,ford,f-150,2019,clean vehicle,11734.0,gray,pennsylvania, usa
1739,24700,ford,explorer,2019,clean vehicle,41628.0,silver,nevada, usa
1740,12600,ford,focus,2017,clean vehicle,15075.0,gray,new jersey, usa
1741,31800,ford,f-150,2019,clean vehicle,26591.0,red,nevada, usa
1742,24500,ford,f-150,2019,clean vehicle,22906.0,white,nevada, usa
1743,26000,ford,f-150,2019,clean vehicle,33462.0,white,virginia, usa
1744,21000,ford,f-150,2017,clean vehicle,32747.0,gray,pennsylvania, usa
1745,22500,ford,f-150,2019,clean vehicle,33717.0,white,nevada, usa
1746,7700,ford,door,2017,clean vehicle,85218.0,black,pennsylvania, usa
1747,23100,ford,f-150,2019,clean vehicle,23512.0,red,nevada, usa
1748,9200,ford,door,2017,clean vehicle,57853.0,white,pennsylvania, usa
1749,19600,ford,mustang,2019,clean vehicle,33324.0,gray,nevada, usa
1750,11700,ford,door,2016,clean vehicle,23803.0,black,pennsylvania, usa
1751,27300,ford,mustang,2019,clean vehicle,31260.0,blue,nevada, usa
1752,14300,ford,edge,2016,clean vehicle,69428.0,white,pennsylvania, usa
1753,23600,ford,transit,2019,clean vehicle,15755.0,white,nevada, usa
1754,6200,ford,door,2016,clean vehicle,90946.0,gray,pennsylvania, usa
1755,22400,ford,wagon,2019,clean vehicle,51370.0,white,nevada, usa
1756,5700,ford,door,2016,clean vehicle,99941.0,black,pennsylvania, usa
1757,23600,ford,transit,2019,clean vehicle,15456.0,white,nevada, usa
1758,4600,ford,door,2016,clean vehicle,141603.0,gray,pennsylvania, usa
1759,37500,ford,srw,2019,clean vehicle,2382.0,silver,nevada, usa
1760,10700,ford,van,2016,clean vehicle,99544.0,white,pennsylvania, usa
1761,31900,ford,srw,2019,clean vehicle,21546.0,black,nevada, usa
1762,31600,ford,mustang,2019,clean vehicle,16293.0,black,georgia, usa
1763,12600,ford,escape,2018,clean vehicle,40375.0,gray,nevada, usa
1764,5300,ford,door,2013,clean vehicle,143191.0,gray,pennsylvania, usa
1765,3900,ford,fiesta,2018,clean vehicle,363.0,blue,nevada, usa
1766,13000,ford,edge,2015,clean vehicle,59656.0,gray,florida, usa
1767,11800,ford,ecosport,2018,clean vehicle,37878.0,black,nevada, usa
1768,24600,ford,edge,2019,clean vehicle,20628.0,black,georgia, usa
1769,14500,ford,door,2014,clean vehicle,71205.0,black,florida, usa
1770,24300,ford,explorer,2018,clean vehicle,26186.0,silver,nevada, usa
1771,12300,ford,fusion,2018,clean vehicle,38157.0,white,nevada, usa
1772,14800,ford,door,2016,clean vehicle,30325.0,blue,new jersey, usa
1773,17100,ford,mustang,2018,clean vehicle,31561.0,silver,nevada, usa
1774,6800,ford,door,2016,clean vehicle,66655.0,no_color,new jersey, usa
1775,20300,ford,explorer,2018,clean vehicle,19029.0,blue,connecticut, usa
1776,26300,ford,f-150,2018,clean vehicle,11739.0,silver,new york, usa
1777,22500,ford,door,2016,clean vehicle,50423.0,silver,nevada, usa
1778,41200,ford,srw,2019,clean vehicle,25638.0,gray,tennessee, usa
1779,20400,ford,door,2017,clean vehicle,59798.0,gray,florida, usa
1780,49900,ford,drw,2019,clean vehicle,5035.0,black,virginia, usa
1781,12100,ford,escape,2017,clean vehicle,32284.0,silver,new york, usa
1782,24000,ford,door,2016,clean vehicle,40371.0,blue,florida, usa
1783,9500,ford,escape,2017,clean vehicle,107569.0,white,new york, usa
1784,9000,ford,door,2017,clean vehicle,96451.0,silver,new jersey, usa
1785,9800,ford,escape,2017,clean vehicle,94851.0,white,new jersey, usa
1786,7800,ford,door,2017,clean vehicle,108727.0,silver,connecticut, usa
1787,17200,ford,f-150,2017,clean vehicle,91979.0,white,new york, usa
1788,18800,ford,explorer,2017,clean vehicle,76258.0,gray,new york, usa
1789,9800,ford,door,2014,clean vehicle,147574.0,white,california, usa
1790,7000,ford,door,2013,clean vehicle,104764.0,gray,florida, usa
1791,44000,ford,max,2019,clean vehicle,16934.0,gray,nevada, usa
1792,23400,ford,transit,2019,clean vehicle,13822.0,white,texas, usa
1793,30700,ford,transit,2019,clean vehicle,5250.0,white,texas, usa
1794,15600,ford,escape,2019,clean vehicle,33451.0,black,south carolina, usa
1795,22600,ford,f-150,2019,clean vehicle,14291.0,white,texas, usa
1796,22900,ford,f-150,2019,clean vehicle,16725.0,white,south carolina, usa
1797,22800,ford,f-150,2019,clean vehicle,13002.0,white,texas, usa
1798,22700,ford,f-150,2019,clean vehicle,18902.0,white,south carolina, usa
1799,23000,ford,f-150,2019,clean vehicle,9732.0,white,texas, usa
1800,22700,ford,f-150,2019,clean vehicle,18947.0,white,south carolina, usa
1801,23000,ford,f-150,2019,clean vehicle,8402.0,white,north carolina, usa
1802,34400,ford,f-150,2019,clean vehicle,17450.0,gray,south carolina, usa
1803,36500,ford,srw,2016,clean vehicle,53986.0,gray,nevada, usa
1804,23100,ford,f-150,2019,clean vehicle,15848.0,white,south carolina, usa
1805,23300,ford,f-150,2019,clean vehicle,10770.0,white,south carolina, usa
1806,22600,ford,f-150,2019,clean vehicle,14587.0,white,north carolina, usa
1807,4500,ford,door,2016,clean vehicle,98625.0,gray,mississippi, usa
1808,23000,ford,f-150,2019,clean vehicle,10916.0,white,north carolina, usa
1809,8000,ford,door,2014,clean vehicle,107173.0,white,mississippi, usa
1810,11500,ford,fiesta,2019,clean vehicle,10134.0,silver,north carolina, usa
1811,9400,ford,door,2017,clean vehicle,43056.0,no_color,south carolina, usa
1812,23000,ford,f-150,2019,clean vehicle,10655.0,white,north carolina, usa
1813,2800,ford,door,2012,clean vehicle,173601.0,black,california, usa
1814,22600,ford,transit,2019,clean vehicle,14231.0,white,north carolina, usa
1815,23000,ford,transit,2019,clean vehicle,8985.0,white,north carolina, usa
1816,5200,ford,door,2016,clean vehicle,84338.0,black,south carolina, usa
1817,19200,ford,door,2017,clean vehicle,104290.0,gray,texas, usa
1818,10100,ford,door,2017,clean vehicle,45592.0,red,texas, usa
1819,6200,ford,door,2015,clean vehicle,103960.0,black,south carolina, usa
1820,14000,ford,explorer,2016,clean vehicle,110333.0,white,texas, usa
1821,5000,ford,door,2015,clean vehicle,138516.0,gray,south carolina, usa
1822,9200,ford,door,2016,clean vehicle,49094.0,red,texas, usa
1823,14700,ford,door,2016,clean vehicle,97526.0,black,texas, usa
1824,3000,ford,door,2014,clean vehicle,87420.0,silver,south carolina, usa
1825,30200,ford,door,2015,clean vehicle,67052.0,red,texas, usa
1826,3800,ford,door,2013,clean vehicle,58913.0,black,south carolina, usa
1827,3200,ford,door,2013,clean vehicle,999999.0,silver,south carolina, usa
1828,21500,ford,van,2015,clean vehicle,14482.0,no_color,texas, usa
1829,4900,ford,door,2016,clean vehicle,57084.0,white,california, usa
1830,23000,ford,expedition,2017,clean vehicle,90251.0,silver,colorado, usa
1831,11200,ford,door,2014,clean vehicle,97320.0,no_color,texas, usa
1832,10400,ford,door,2014,clean vehicle,80652.0,white,california, usa
1833,13200,ford,door,2014,clean vehicle,99816.0,black,texas, usa
1834,5200,ford,door,2013,clean vehicle,115429.0,silver,texas, usa
1835,10500,ford,door,2015,clean vehicle,85549.0,red,new jersey, usa
1836,11900,ford,bus,2013,clean vehicle,83030.0,white,california, usa
1837,21200,ford,door,2014,clean vehicle,130168.0,white,texas, usa
1838,23500,ford,door,2013,clean vehicle,80090.0,white,california, usa
1839,4700,ford,door,2013,clean vehicle,118593.0,white,texas, usa
1840,11100,ford,door,2014,clean vehicle,143704.0,blue,texas, usa
1841,22000,ford,door,2015,clean vehicle,53507.0,white,colorado, usa
1842,14000,ford,door,2013,clean vehicle,48408.0,black,colorado, usa
1843,9200,ford,door,2013,clean vehicle,109672.0,white,texas, usa
1844,23300,ford,edge,2019,clean vehicle,28549.0,silver,minnesota, usa
1845,21700,ford,door,2012,clean vehicle,114500.0,green,texas, usa
1846,11200,ford,door,2012,clean vehicle,67140.0,blue,texas, usa
1847,11300,ford,escape,2018,clean vehicle,42168.0,gray,north carolina, usa
1848,4200,ford,cutaway,2015,salvage insurance,80032.0,color:,illinois, usa
1849,10900,ford,focus,2018,clean vehicle,52240.0,green,north carolina, usa
1850,42300,ford,max,2019,clean vehicle,34874.0,gray,florida, usa
1851,10500,ford,door,2014,salvage insurance,119689.0,white,idaho, usa
1852,43400,ford,max,2019,clean vehicle,37355.0,gray,florida, usa
1853,12500,ford,door,2016,salvage insurance,100947.0,white,idaho, usa
1854,15900,ford,escape,2019,clean vehicle,26040.0,white,minnesota, usa
1855,42500,ford,max,2019,clean vehicle,36638.0,white,florida, usa
1856,15000,ford,door,2015,salvage insurance,137004.0,white,texas, usa
1857,24700,ford,edge,2019,clean vehicle,31794.0,blue,florida, usa
1858,15500,ford,door,2015,salvage insurance,131106.0,white,texas, usa
1859,49000,ford,expedition,2019,clean vehicle,22013.0,white,minnesota, usa
1860,29000,ford,door,2017,clean vehicle,42291.0,black,tennessee, usa
1861,16800,ford,escape,2019,clean vehicle,13155.0,white,florida, usa
1862,51000,ford,max,2019,clean vehicle,24869.0,red,minnesota, usa
1863,16500,ford,escape,2019,clean vehicle,18454.0,white,florida, usa
1864,10000,ford,d,2016,salvage insurance,16694.0,white,texas, usa
1865,27900,ford,explorer,2019,clean vehicle,28922.0,gray,florida, usa
1866,23700,ford,edge,2019,clean vehicle,23534.0,gray,florida, usa
1867,20000,ford,dr,2012,salvage insurance,24581.0,color:,california, usa
1868,45600,ford,max,2019,clean vehicle,35646.0,gray,florida, usa
1869,6000,ford,cab,2012,salvage insurance,129873.0,white,virginia, usa
1870,15600,ford,escape,2019,clean vehicle,28669.0,black,florida, usa
1871,25000,ford,explorer,2017,clean vehicle,32454.0,red,michigan, usa
1872,28500,ford,explorer,2019,clean vehicle,21800.0,black,florida, usa
1873,8000,ford,cutaway,2014,salvage insurance,231769.0,yellow,florida, usa
1874,19990,ford,doors,2016,clean vehicle,23796.0,black,connecticut, usa
1875,34400,ford,max,2019,clean vehicle,42506.0,gray,florida, usa
1876,30999,ford,doors,2016,clean vehicle,6249.0,shadow black,connecticut, usa
1877,41000,ford,expedition,2019,clean vehicle,47496.0,black,florida, usa
1878,27999,ford,doors,2016,clean vehicle,10700.0,gray,massachusetts, usa
1879,42000,ford,expedition,2019,clean vehicle,39604.0,black,florida, usa
1880,8000,ford,cutaway,2013,salvage insurance,250831.0,color:,new jersey, usa
1881,29795,ford,doors,2016,clean vehicle,7275.0,triple yellow tri-coat,connecticut, usa
1882,24700,ford,edge,2019,clean vehicle,8806.0,black,florida, usa
1883,13995,ford,doors,2016,clean vehicle,105115.0,gray,new jersey, usa
1884,2900,ford,door,2015,clean vehicle,57340.0,silver,florida, usa
1885,35400,ford,max,2019,clean vehicle,36167.0,white,florida, usa
1886,24549,ford,doors,2016,clean vehicle,44941.0,shadow black,new york, usa
1887,8900,ford,door,2014,clean vehicle,53102.0,silver,florida, usa
1888,15800,ford,escape,2019,clean vehicle,26637.0,black,florida, usa
1889,18500,ford,doors,2016,clean vehicle,45814.0,black,new york, usa
1890,32000,ford,f-150,2019,clean vehicle,17310.0,red,minnesota, usa
1891,28300,ford,explorer,2019,clean vehicle,24116.0,gray,florida, usa
1892,10500,ford,d,2019,salvage insurance,14128.0,blue,florida, usa
1893,24970,ford,doors,2016,clean vehicle,49882.0,green,new york, usa
1894,13800,ford,fusion,2019,clean vehicle,38964.0,blue,minnesota, usa
1895,2580,ford,door,2012,clean vehicle,102705.0,white,florida, usa
1896,59975,ford,f-150,2019,clean vehicle,71.0,white,florida, usa
1897,2500,ford,door,2012,salvage insurance,98620.0,white,indiana, usa
1898,28990,ford,doors,2016,clean vehicle,15825.0,triple yellow tri-coat,massachusetts, usa
1899,50000,ford,max,2019,clean vehicle,29499.0,blue,minnesota, usa
1900,33800,ford,door,2014,clean vehicle,100255.0,white,kentucky, usa
1901,59975,ford,f-150,2019,clean vehicle,174.0,black,florida, usa
1902,2500,ford,door,2013,salvage insurance,167552.0,gray,minnesota, usa
1903,46999,ford,doors,2016,clean vehicle,16956.0,magnetic metallic,new jersey, usa
1904,16700,ford,fusion,2019,clean vehicle,36896.0,black,minnesota, usa
1905,34700,ford,door,2013,clean vehicle,77281.0,white,kentucky, usa
1906,28900,ford,f-150,2019,clean vehicle,24795.0,black,florida, usa
1907,30800,ford,doors,2016,clean vehicle,16771.0,ruby red metallic tinted clearcoat,new jersey, usa
1908,27100,ford,f-150,2019,clean vehicle,28692.0,silver,minnesota, usa
1909,13388,ford,door,2012,clean vehicle,113821.0,black,louisiana, usa
1910,26000,ford,f-150,2019,clean vehicle,19793.0,blue,florida, usa
1911,17900,ford,doors,2016,clean vehicle,27940.0,shadow black,massachusetts, usa
1912,23400,ford,flex,2019,clean vehicle,24987.0,black,minnesota, usa
1913,29800,ford,mustang,2016,clean vehicle,18367.0,blue,illinois, usa
1914,23700,ford,flex,2019,clean vehicle,14109.0,gray,florida, usa
1915,1725,ford,door,2012,salvage insurance,158781.0,black,illinois, usa
1916,33995,ford,doors,2016,clean vehicle,27369.0,black,new jersey, usa
1917,23500,ford,flex,2019,clean vehicle,30208.0,white,minnesota, usa
1918,32500,ford,explorer,2019,clean vehicle,24024.0,black,florida, usa
1919,2500,ford,door,2016,salvage insurance,64999.0,blue,mississippi, usa
1920,39000,ford,f-150,2019,clean vehicle,8404.0,black,minnesota, usa
